Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_34_825.jpg;0;0;1;-0.4783578;77.187;76.92489;353.0469;222.2437;1.857141
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_34_874.jpg;0;0;1;-0.5186584;77.18449;76.93852;354.3674;220.9441;0.5948889
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_34_925.jpg;0;0;1;-0.5785329;77.18156;76.94157;355.5905;220.8448;359.8813
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_34_975.jpg;0;0;1;-0.6657677;77.18369;76.93884;357.7695;220.8277;359.3026
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_35_025.jpg;0;0;1;-0.713052;77.18494;76.93774;359.3412;220.8459;359.0067
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_35_075.jpg;0;0;1;-0.6318604;77.18844;76.93489;1.464848;220.8772;358.9254
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_35_125.jpg;0;0;1;-0.5177939;77.19025;76.93326;2.671474;220.8884;359.0095
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_35_172.jpg;0;0;1;-0.4522447;77.19218;76.93126;4.217402;220.8907;359.2509
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_35_221.jpg;0;0;1;-0.3883644;77.1932;76.93002;5.06382;220.8781;359.4859
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_35_271.jpg;0;0;1;-0.2971794;77.19456;76.92826;6.044941;220.8361;359.9373
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_35_323.jpg;0;0;1;-0.2030993;77.19444;76.92834;6.464849;220.8015;0.2054649
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_35_370.jpg;0;0;0;-0.1428813;77.19276;76.93025;6.813818;220.7795;0.422422
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_35_425.jpg;0;0;0;-0.0645982;77.19126;76.93211;6.830128;220.7798;0.450515
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_35_475.jpg;0;0;0;0.06581034;77.18887;76.9353;6.531179;220.7983;0.3416842
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_35_525.jpg;0;0;0;0.1766763;77.18757;76.93717;6.149432;220.8183;0.2109738
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_35_575.jpg;0;0;0.1542441;0.2558529;77.18609;76.93949;5.293925;220.8527;359.9457
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_35_620.jpg;0;0;0.3078768;0.3370923;77.18717;76.93865;4.508753;220.8556;359.9221
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_35_671.jpg;0;0;0.4415049;0.4173178;77.18909;76.9369;3.030019;220.8427;0.007223311
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_35_720.jpg;0;0;0.5898831;0.4836736;77.18909;76.93697;1.876804;220.8448;359.9904
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_35_770.jpg;0;0;0.7394949;0.5441219;77.18918;76.93623;0.0380725;220.844;0.05171365
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_35_820.jpg;0;0;0.8889681;0.5218894;77.18785;76.93707;358.9402;220.8438;-0.00542327
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_35_870.jpg;0;0;1;0.407794;77.18719;76.93707;357.5633;220.8428;359.9833
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_35_920.jpg;0;0;1;0.3506568;77.18758;76.93636;356.803;220.8446;0.02151624
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_35_970.jpg;0;0;1;0.2628288;77.18709;76.93671;355.9119;220.8418;359.9939
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_36_021.jpg;0;0;1;0.2030592;77.18715;76.93656;355.4865;220.845;0.009870672
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_36_073.jpg;0;0;1;0.1116469;77.187;76.93664;355.0915;220.8426;-0.002473489
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_36_120.jpg;0;0;1;0.05148252;77.18695;76.93658;355.0126;220.8441;0.003988349
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_36_170.jpg;0;0;1;-0.02675249;77.1864;76.93695;355.1782;220.8434;359.9935
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_36_220.jpg;0;0;1;-0.08641197;77.18607;76.93716;355.4505;220.8432;359.9935
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_36_270.jpg;0;0;1;-0.1895219;77.18568;76.93735;356.0981;220.8438;0.005377792
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_36_319.jpg;0;0;1;-0.2482651;77.18534;76.93759;356.7087;220.8434;0.005396426
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_36_372.jpg;0;0;1;-0.3338504;77.18502;76.93787;357.8836;220.8449;0.02611885
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_36_420.jpg;0;0;1;-0.3910476;77.1843;76.93884;358.806;220.8393;359.9743
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_36_470.jpg;0;0;1;-0.4060493;77.18477;76.93919;0.1669884;220.84;359.9267
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_36_521.jpg;0;0;1;-0.3857924;77.18594;76.9383;0.9692565;220.8403;359.9771
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_36_572.jpg;0;0;1;-0.2937399;77.18587;76.93889;1.955026;220.8378;0.003059571
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_36_621.jpg;0;0;1;-0.2001738;77.18563;76.9394;2.438857;220.8441;359.9716
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_36_672.jpg;0;0;1;-0.1398417;77.18635;76.93884;2.901074;220.8371;0.04054463
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_36_721.jpg;0;0;1;-0.09119882;77.18565;76.9398;3.032696;220.8385;-0.002255307
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_36_770.jpg;0;0;1;0.01832679;77.1858;76.93983;2.977308;220.8398;0.007473349
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_36_820.jpg;0;0;1;0.08187995;77.18561;76.94021;2.746913;220.8382;0.004757463
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_36_870.jpg;0;0;1;0.1591308;77.18518;76.94093;2.116791;220.8373;359.9922
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_36_920.jpg;0;0;1;0.235127;77.18523;76.94088;1.536541;220.8343;0.02944758
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_36_971.jpg;0;0;1;0.2948221;77.18465;76.94122;0.5392327;220.8356;-0.003644801
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_37_021.jpg;0;0;1;0.2842277;77.18449;76.94107;359.9079;220.8356;359.9855
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_37_070.jpg;0;0;0;0.2505955;77.18465;76.94033;359.0649;220.8361;0.01761954
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_37_121.jpg;0;0;0;0.2205618;77.18407;76.94066;358.5943;220.8358;0.004726045
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_37_171.jpg;0;0;0;0.1488325;77.18412;76.94025;358.0964;220.835;0.01599579
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_37_221.jpg;0;0;0;0.0938838;77.18353;76.94077;357.9185;220.8338;359.9808
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_37_270.jpg;0;0;0.0501822;0.0242019;77.18364;76.94042;357.8859;220.8341;359.9922
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_37_320.jpg;0;0;0.1994343;-0.02944639;77.18344;76.94053;358.0179;220.8351;359.9931
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_37_370.jpg;0;0;0.3496515;-0.1229625;77.1832;76.94074;358.4297;220.8356;0.004911417
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_37_423.jpg;0;0;0.5115552;-0.1765382;77.1831;76.94089;358.8347;220.8357;0.01861809
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_37_471.jpg;0;0;0.6511164;-0.1745487;77.1832;76.94115;359.4192;220.8361;0.0642994
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_37_522.jpg;0;0;0.8005512;-0.1682845;77.1833;76.94127;359.7906;220.8358;0.09428092
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_37_571.jpg;0;0;0.9513084;-0.1568743;77.18343;76.94144;0.3164201;220.8347;0.1341366
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_37_621.jpg;0;0;1;-0.1480737;77.1832;76.94187;0.6277382;220.8338;0.1310311
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_37_671.jpg;0;0;1;-0.1174014;77.183;76.94231;1.024111;220.8333;0.09554311
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_37_721.jpg;0;0;1;-0.102494;77.18283;76.9426;1.239191;220.8338;0.04757452
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_37_771.jpg;0;0;1;-0.04906025;77.18274;76.9429;1.365659;220.841;359.936
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_37_822.jpg;0;0;1;0.02964768;77.18353;76.94202;1.318535;220.8398;359.9439
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_37_872.jpg;0;0;1;0.04767645;77.18427;76.94114;1.152165;220.8371;359.9875
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_37_920.jpg;0;0;1;0.05384463;77.18435;76.94099;1.021903;220.8367;0.007609614
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_37_970.jpg;0;0;1;0.05809835;77.18426;76.94101;0.8262678;220.8364;0.02839437
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_38_020.jpg;0;0;1;0.05861265;77.18422;76.94099;0.6950556;220.8363;0.04208186
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_38_070.jpg;0;0;1;0.05833156;77.18415;76.94097;0.4993182;220.8363;0.0603238
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_38_120.jpg;0;0;1;0.0575149;77.18411;76.94095;0.3711882;220.8364;0.07090515
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_38_171.jpg;0;0;1;0.05544136;77.18404;76.94093;0.1850736;220.8365;0.08435943
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_38_220.jpg;0;0;0;0.05354581;77.184;76.94091;0.06638122;220.8367;0.09171242
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_38_270.jpg;1.508661;0;0;0.05002673;77.18394;76.94088;359.8987;220.9731;0.10059
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_38_320.jpg;3.741966;0;0;0.04729108;77.18391;76.94086;359.7951;221.3329;0.1063252
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_38_370.jpg;6.003098;0;0;0.04270454;77.18385;76.94082;359.6537;222.2817;0.1171601
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_38_420.jpg;8.253652;0;0;0.03937916;77.18383;76.9408;359.5695;223.1821;0.1268924
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_38_472.jpg;10.50136;0;0;0.03214854;77.18379;76.94076;359.4672;224.94;0.1374834
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_38_520.jpg;12.75856;0;0;0.02662489;77.18378;76.94074;359.4149;226.3819;0.1421596
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_38_570.jpg;15;0;0;0.02039062;77.18376;76.9407;359.3571;228.9476;0.1489592
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_38_620.jpg;15;0;0;0.01698381;77.18375;76.94069;359.3305;230.7476;0.1518804
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_38_670.jpg;15;0;0;0.01326319;77.18375;76.94067;359.3062;233.4476;0.1524902
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_38_727.jpg;15;0;0;0.01190669;77.18376;76.94066;359.2994;235.2475;0.1504528
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_38_776.jpg;15;0;0;0.01152893;77.18378;76.94064;359.3011;237.9474;0.1439643
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_38_824.jpg;15;0;0;-0.01248019;77.18378;76.94064;359.3092;239.7473;0.1375611
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_38_877.jpg;15;0;0;-0.01340645;77.18381;76.94064;359.3297;242.4472;0.1253406
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_38_925.jpg;15;0;0;-0.01505768;77.18382;76.94063;359.3481;244.2471;0.1156341
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_38_971.jpg;15;0;0;-0.01622115;77.18383;76.94064;359.3814;246.9469;0.09888875
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_39_021.jpg;15;0;0;-0.01735658;77.18385;76.94064;359.4072;248.7467;0.08582976
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_39_070.jpg;15;0;0;-0.01888404;77.18386;76.94065;359.4504;251.4465;0.06335265
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_39_120.jpg;15;0;0;-0.01974479;77.18388;76.94066;359.4815;253.2464;0.04656444
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_39_170.jpg;15;0;0;-0.02075836;77.18391;76.94067;359.5307;255.9462;0.01898659
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_39_221.jpg;15;0;0;-0.02123712;77.18392;76.94068;359.5646;257.7461;-0.0007633724
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_39_270.jpg;15;0;0;-0.0216524;77.18394;76.9407;359.6161;260.446;359.968
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_39_320.jpg;12.77727;0;0;-0.02172408;77.18396;76.94071;359.6506;262.0666;359.9454
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_39_371.jpg;10.5092;0;0;-0.02149387;77.18398;76.94073;359.7026;264.0941;359.9095
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_39_421.jpg;8.258821;0;0.09972571;-0.02115196;77.184;76.94075;359.7383;264.6794;359.8829
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_39_470.jpg;5.978468;0;0.2517492;-0.02024852;77.18401;76.94077;359.794;264.6794;359.8438
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_39_521.jpg;3.765593;0;0.3992742;-0.01954057;77.18402;76.94078;359.8312;264.6795;359.8214
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_39_570.jpg;1.508542;0;0.5497443;-0.01834857;77.18404;76.9408;359.8862;264.6795;359.7934
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_39_620.jpg;0;0;0.7001951;-0.01748394;77.18404;76.94082;359.9219;264.6795;359.7785
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_39_671.jpg;0;0;0.8499116;-0.01610999;77.18405;76.94083;359.9733;264.6795;359.7616
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_39_720.jpg;0;0;0.9992529;-0.01516091;77.18405;76.94085;0.005896493;264.6795;359.7539
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_39_770.jpg;0;0;1;-0.01372274;77.18406;76.94086;0.05158783;264.6796;359.7475
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_39_821.jpg;0;0;1;-0.0127732;77.18406;76.94087;0.07968651;264.6796;359.7464
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_39_870.jpg;0;0;1;-0.0114011;77.18407;76.9409;0.1179203;264.6796;359.7493
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_39_920.jpg;0;0;1;-0.01054339;77.18407;76.9409;0.140629;264.6796;359.754
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_39_971.jpg;0;0;1;0;77.18407;76.94092;0.1703022;264.6796;359.7647
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_40_020.jpg;0;0;1;0;77.18406;76.94093;0.1870775;264.6796;359.7741
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_40_071.jpg;0;0;1;0;77.18404;76.94093;0.2074823;264.6796;359.7912
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_40_121.jpg;0;0;1;0;77.18404;76.94093;0.2180133;264.6796;359.8042
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_40_170.jpg;0;0;1;0;77.18404;76.94094;0.2293249;264.6796;359.8257
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_40_221.jpg;0;0;1;0;77.18403;76.94094;0.2339488;264.6796;359.8409
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_40_270.jpg;0;0;1;0;77.18402;76.94095;0.2366931;264.6796;359.8649
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_40_320.jpg;0;0;1;0;77.18401;76.94094;0.2358651;264.6796;359.8813
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_40_370.jpg;0;0;0;0;77.18401;76.94094;0.2309135;264.6796;359.906
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_40_421.jpg;0;0;0;0;77.18399;76.94094;0.2253212;264.6796;359.9224
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_40_470.jpg;2.243943;0;0;0;77.18398;76.94094;0.2135962;264.9534;359.9455
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_40_523.jpg;4.674591;0;0;0;77.18398;76.94093;0.2039109;265.369;359.9597
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_40_575.jpg;6.966851;0;0;0;77.18398;76.94093;0.1872484;266.4838;359.9789
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_40_624.jpg;9.187611;0;0;0;77.18397;76.94093;0.1751929;267.4518;359.9907
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_40_677.jpg;11.43571;0;0;0;77.18395;76.94092;0.1562932;269.3754;0.006728854
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_40_724.jpg;13.67592;0;0;0.01918655;77.18483;76.94136;0.1185654;270.8377;0.05509251
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_40_775.jpg;15;0;0;0.05203256;77.18979;76.94485;359.8994;273.2599;0.342528
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_40_822.jpg;15;0;0;0.09241481;77.19299;76.94762;359.6894;274.8057;0.5916111
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_40_874.jpg;13.50134;0;0;0.128082;77.1947;76.95242;359.2776;277.1398;1.010224
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_40_920.jpg;11.37129;0;0;0.1632946;77.19551;76.95482;358.9691;278.527;1.364704
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_40_975.jpg;8.928402;0.050373;0;0.2032998;77.19572;76.95696;358.4881;279.6619;1.917867
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_41_024.jpg;6.722573;0.1974282;0;0.1005721;77.19297;76.95707;358.3075;279.4871;1.984713
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_41_077.jpg;4.429918;0.3502719;0;0.03123313;77.18877;76.95668;358.2492;279.1486;1.829071
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_41_126.jpg;2.161391;0;0.501507;-0.04824239;77.18681;76.95699;358.2974;279.0221;1.637867
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_41_171.jpg;0;0;0.6523998;-0.06839789;77.18911;76.95592;358.3725;279.2369;1.554614
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_41_220.jpg;0;0;0.788875;0.04223619;77.19058;76.95637;358.3239;279.2174;1.568538
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_41_270.jpg;0;0;0.9369265;0.04019212;77.19063;76.95718;358.2733;279.1035;1.494685
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_41_321.jpg;0;0;1;0.05057877;77.19019;76.95682;358.2588;279.139;1.437898
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_41_370.jpg;0;0;1;0.03411308;77.19173;76.95668;358.1965;279.2076;1.449771
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_41_426.jpg;0;0;1;0;77.19069;76.95615;358.2106;279.2489;1.3492
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_41_475.jpg;0;0;1;0.05138782;77.19089;76.95692;358.1454;279.1469;1.301486
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_41_524.jpg;0;0;1;0.02811329;77.19222;76.95767;358.1019;279.0823;1.318183
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_41_576.jpg;0;0;1;-0.01445419;77.1921;76.95638;358.1621;279.2619;1.263806
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_41_622.jpg;0;0;1;0.01872174;77.19377;76.95661;358.1532;279.2603;1.332574
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_41_671.jpg;0;0;1;0.02152703;77.19331;76.95732;358.1836;279.1469;1.336921
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_41_720.jpg;0;0;1;0;77.19409;76.95779;358.1961;279.1077;1.381575
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_41_770.jpg;0;0;1;-0.02861575;77.19376;76.95671;358.2816;279.2518;1.38664
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_41_820.jpg;0;0;1;0;77.19512;76.95736;358.266;279.2051;1.47402
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_41_872.jpg;0;0;1;0;77.19503;76.95822;358.3047;279.0833;1.475392
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_41_921.jpg;0;0;1;0.02284863;77.19435;76.95762;358.3654;279.1476;1.455037
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_41_970.jpg;0;0;1;-0.01758642;77.19644;76.95782;358.3849;279.1857;1.557793
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_42_020.jpg;0;0;1;-0.02933981;77.19543;76.95713;358.4726;279.2549;1.497294
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_42_071.jpg;0;0;1;0.02076464;77.19612;76.95805;358.4866;279.1454;1.534539
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_42_121.jpg;0;0;1;0;77.19607;76.95818;358.5075;279.1473;1.546658
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_42_170.jpg;0;0;1;-0.01553243;77.19608;76.95784;358.541;279.1631;1.571628
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_42_220.jpg;0;0;1;-0.01228225;77.19608;76.95796;358.5496;279.1646;1.591659
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_42_270.jpg;2.244992;0;1;0.01231501;77.19607;76.95842;358.5731;279.1582;1.595896
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_42_320.jpg;0;0;0;0.01663813;77.19605;76.95849;358.5854;279.1597;1.603534
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_42_370.jpg;0;0;0;0;77.19608;76.95822;358.6024;279.175;1.619946
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_42_422.jpg;0;0;0;0;77.19608;76.95827;358.6117;279.178;1.622179
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_42_471.jpg;0;0;0;0.01623272;77.19608;76.95875;358.613;279.171;1.61553
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_42_521.jpg;0;0;0;0.01671679;77.19608;76.9588;358.6086;279.1743;1.607207
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_42_570.jpg;0;0;0;0;77.19611;76.95852;358.597;279.1903;1.59799
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_42_620.jpg;0;0;0;0;77.19611;76.95858;358.5862;279.1935;1.584445
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_42_670.jpg;0;0;0;0.02084914;77.19611;76.95904;358.5648;279.1875;1.553818
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_42_720.jpg;0;0;0;0.02152657;77.19612;76.95909;358.5498;279.1909;1.536647
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_42_770.jpg;1.504526;0;0;0;77.19616;76.95937;358.4972;279.3252;1.542125
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_42_820.jpg;3.760727;0;0;0.01017006;77.19619;76.96009;358.4436;279.6729;1.566499
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_42_870.jpg;5.997614;0;0;0.03383924;77.19636;76.9617;358.2851;280.6024;1.705359
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_42_921.jpg;8.277187;0;0;0.04502084;77.19662;76.96313;358.1591;281.5006;1.838358
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_42_971.jpg;10.51408;0;0;0.02484515;77.19714;76.964;358.0906;283.2904;1.967746
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_43_021.jpg;12.76422;0;0;0;77.19636;76.96381;358.1584;284.6611;1.908828
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_43_071.jpg;10.50991;0;0;-0.123694;77.19541;76.96414;358.4331;286.565;1.574285
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_37_43_121.jpg;8.262932;0;0;-0.2009839;77.19463;76.96449;358.7324;287.5385;1.160985
